'000609.SZ','中迪投资','sz000609','000609',609,'1996/10/10','0:00:00','房地产',12.9734975,'北京',188,0
'000610.SZ','西安旅游','sz000610','000610',610,'1996/9/26','0:00:00','休闲服务',15.01556311,'陕西省',189,0
'000611.SZ','天首发展','sz000611','000611',611,'1996/10/8','0:00:00','纺织服装',19.69402871,'内蒙古自治区',190,0
'000612.SZ','焦作万方','sz000612','000612',612,'1996/9/26','0:00:00','有色金属',22.50310462,'河南省',191,0
'000613.SZ','大东海A','sz000613','000613',613,'1997/1/28','0:00:00','休闲服务',15.36817331,'海南省',192,0
'000615.SZ','京汉股份','sz000615','000615',615,'1996/10/16','0:00:00','房地产',20.5380371,'湖北省',193,0
'000616.SZ','海航投资','sz000616','000616',616,'1996/11/8','0:00:00','房地产',34.80403495,'辽宁省',194,0
'000617.SZ','中油资本','sz000617','000617',617,'1996/10/22','0:00:00','非银金融',13.06578125,'新疆维吾尔自治区',195,0
'000619.SZ','海螺型材','sz000619','000619',619,'1996/10/23','0:00:00','建筑材料',14.25742612,'安徽省',196,0
'000620.SZ','新华联','sz000620','000620',620,'1996/10/29','0:00:00','房地产',31.37098434,'北京',197,0
'000622.SZ','恒立实业','sz000622','000622',622,'1996/11/7','0:00:00','汽车',19.0397758,'湖南省',198,0
'000623.SZ','吉林敖东','sz000623','000623',623,'1996/10/28','0:00:00','医药生物',136.4765094,'吉林省',199,0
'000625.SZ','长安汽车','sz000625','000625',625,'1997/6/10','0:00:00','汽车',126.6984946,'重庆',200,0
'000626.SZ','远大控股','sz000626','000626',626,'1996/11/28','0:00:00','商业贸易',13.34757942,'江苏省',201,0
'000627.SZ','天茂集团','sz000627','000627',627,'1996/11/12','0:00:00','非银金融',107.6264851,'湖北省',202,0
'000628.SZ','高新发展','sz000628','000628',628,'1996/11/18','0:00:00','建筑装饰',16.65340134,'四川省',203,0
'000629.SZ','攀钢钒钛','sz000629','000629',629,'1996/11/15','0:00:00','采掘',130.2297059,'四川省',204,0
'000630.SZ','铜陵有色','sz000630','000630',630,'1996/11/20','0:00:00','有色金属',123.1096261,'安徽省',205,0
'000631.SZ','顺发恒业','sz000631','000631',631,'1996/11/22','0:00:00','房地产',21.98754032,'吉林省',206,0
'000632.SZ','三木集团','sz000632','000632',632,'1996/11/21','0:00:00','综合',14.12813663,'福建省',207,0
'000633.SZ','合金投资','sz000633','000633',633,'1996/11/12','0:00:00','有色金属',13.36187063,'新疆维吾尔自治区',208,0
'000635.SZ','英力特','sz000635','000635',635,'1996/11/20','0:00:00','化工',13.47616025,'宁夏回族自治区',209,0
'000636.SZ','风华高科','sz000636','000636',636,'1996/11/29','0:00:00','电子',88.55009581,'广东省',210,0
'000637.SZ','茂化实华','sz000637','000637',637,'1996/11/14','0:00:00','化工',12.14416888,'广东省',211,0
'000638.SZ','万方发展','sz000638','000638',638,'1996/11/26','0:00:00','综合',10.83012189,'辽宁省',212,0
'000639.SZ','西王食品','sz000639','000639',639,'1996/11/26','0:00:00','农林牧渔',19.55121586,'山东省',213,0
'000650.SZ','仁和药业','sz000650','000650',650,'1996/12/10','0:00:00','医药生物',57.00791174,'江西省',214,0
'000651.SZ','格力电器','sz000651','000651',651,'1996/11/18','0:00:00','家用电器',1646.529393,'广东省',215,0
'000652.SZ','泰达股份','sz000652','000652',652,'1996/11/28','0:00:00','综合',37.03294399,'天津',216,0
'000655.SZ','*ST金岭','sz000655','000655',655,'1996/11/28','0:00:00','采掘',9.260243179,'山东省',217,0
'000656.SZ','金科股份','sz000656','000656',656,'1996/11/28','0:00:00','房地产',127.6531431,'重庆',218,0
'000657.SZ','中钨高新','sz000657','000657',657,'1996/12/5','0:00:00','有色金属',21.21239713,'海南省',219,0
'000659.SZ','珠海中富','sz000659','000659',659,'1996/12/3','0:00:00','轻工制造',46.22259927,'广东省',220,0
'000661.SZ','长春高新','sz000661','000661',661,'1996/12/18','0:00:00','医药生物',247.9334381,'吉林省',221,0
'000662.SZ','天夏智慧','sz000662','000662',662,'1996/12/16','0:00:00','计算机',23.38860933,'广西壮族自治区',222,0
'000663.SZ','永安林业','sz000663','000663',663,'1996/12/6','0:00:00','轻工制造',11.42610027,'福建省',223,0
'000665.SZ','湖北广电','sz000665','000665',665,'1996/12/10','0:00:00','传媒',19.04118645,'湖北省',224,0
'000666.SZ','经纬纺机','sz000666','000666',666,'1996/12/10','0:00:00','非银金融',15.8394406,'北京',225,0
'000667.SZ','美好置业','sz000667','000667',667,'1996/12/5','0:00:00','房地产',47.00994282,'云南省',226,0
'000668.SZ','荣丰控股','sz000668','000668',668,'1996/12/10','0:00:00','房地产',10.54741127,'上海',227,0
'000669.SZ','金鸿控股','sz000669','000669',669,'1996/12/10','0:00:00','公用事业',29.78387372,'吉林省',228,0
'000670.SZ','盈方微','sz000670','000670',670,'1996/12/17','0:00:00','电子',23.62489152,'湖北省',229,0
'000671.SZ','阳光城','sz000671','000671',671,'1996/12/18','0:00:00','房地产',88.954436,'福建省',230,0
'000672.SZ','上峰水泥','sz000672','000672',672,'1996/12/18','0:00:00','建筑材料',27.32504367,'甘肃省',231,0
'000673.SZ','当代东方','sz000673','000673',673,'1997/1/24','0:00:00','传媒',31.30012015,'山西省',232,0
'000676.SZ','智度股份','sz000676','000676',676,'1996/12/24','0:00:00','传媒',34.74628287,'河南省',233,0
'000677.SZ','恒天海龙','sz000677','000677',677,'1996/12/26','0:00:00','化工',17.10505272,'山东省',234,0
'000678.SZ','襄阳轴承','sz000678','000678',678,'1997/1/6','0:00:00','汽车',12.39867802,'湖北省',235,0
